"TITLE",APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED
"A WALK IN THE WOODS",BUSHES,DECIDUOUS,GRASS,RIVER,TREE,TREES
"TWO SEASONS",CLOUDS,CONIFER,CUMULUS,DECIDUOUS,FOG,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"NESTLED CABIN",CABIN,DECIDUOUS,GRASS,PATH,STRUCTURE,TREE,TREES
"WINTERTIME DISCOVERY",CABIN,CLOUDS,CONIFER,DECIDUOUS,SNOW,STRUCTURE,TREE,TREES,WINTER
"MOUNTAIN MIRAGE",BUSHES,CLOUDS,CONIFER,CUMULUS,FOG,SNOW,TREE,TREES,WINTER
"DOUBLE OVAL FANTASY",BUSHES,CLOUDS,CONIFER,CUMULUS,DOUBLE_OVAL_FRAME,FRAMED,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES
"CONTEMPLATIVE LADY",GUEST,PORTRAIT
"DEEP WOODS",CONIFER,RIVER,ROCKS,TREE,TREES,WATERFALL
"HIGH TIDE",BEACH,CLOUDS,OCEAN,PALM_TREES,WAVES
"BARN IN SNOW OVAL",BARN,CONIFER,FENCE,FRAMED,OVAL_FRAME,SNOW,STRUCTURE,TREE,TREES,WINTER
"THAT TIME OF YEAR",CLOUDS,DECIDUOUS,GUEST,HILLS,LAKE,STEVE_ROSS,TREE,TREES
"WATERFALL WONDER",BUSHES,DECIDUOUS,RIVER,ROCKS,TREE,TREES,WATERFALL
"MIGHTY MOUNTAIN LAKE",CLOUDS,CUMULUS,FLOWERS,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN
"WOODED STREAM OVAL",DECIDUOUS,FRAMED,OVAL_FRAME,RIVER,ROCKS,TREE,TREES
"GOLDEN MIST OVAL",CONIFER,FOG,FRAMED,OVAL_FRAME,RIVER,TREE,TREES
"THE OLD HOME PLACE",CABIN,DECIDUOUS,FENCE,GRASS,PATH,STRUCTURE,TREE
"SOOTHING VISTA",DECIDUOUS,GRASS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES
"STORMY SEAS",BEACH,CLOUDS,CUMULUS,OCEAN,ROCKS,SUN,WAVES
"COUNTRY TIME",CABIN,DECIDUOUS,FLOWERS,FRAMED,LAKE,OVAL_FRAME,STRUCTURE,TREE
"A MILD WINTER'S DAY",CLOUDS,CONIFER,DECIDUOUS,RIVER,SNOW,TREE,TREES,WINTER
"SPECTACULAR WATERFALL",CONIFER,MOUNTAIN,MOUNTAINS,RIVER,ROCKS,TREE,TREES,WATERFALL
"VIEW FROM THE PARK",APPLE_FRAME,BRIDGE,BUILDING,DECIDUOUS,FRAMED,LAKE,STRUCTURE,TREE,TREES
"LAKE VIEW",CONIFER,DECIDUOUS,FLOWERS,GRASS,GUEST,HILLS,LAKE,STEVE_ROSS,TREE,TREES
"OLD COUNTRY MILL",DECIDUOUS,MILL,RIVER,ROCKS,STRUCTURE,TREE,WATERFALL
"MORNING WALK",DECIDUOUS,FOG,PATH,TREE,TREES
"NATURE'S SPLENDOR",CONIFER,GRASS,MOUNTAIN,RIVER,SNOWY_MOUNTAIN,TREE,TREES
"MOUNTAIN BEAUTY",CUMULUS,FLOWERS,GRASS,GUEST,HILLS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"HALF-OVAL VIGNETTE",BUSHES,CLOUDS,CONIFER,CUMULUS,FRAMED,HALF_OVAL_FRAME,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES
"ABSOLUTELY AUTUMN",BUSHES,CLOUDS,CUMULUS,DECIDUOUS,GRASS,RIVER,TREE,TREES
"MOUNTAIN SECLUSION",CABIN,CLOUDS,CONIFER,MOUNTAIN,MOUNTAINS,RIVER,SNOW,STRUCTURE,TREE,TREES,WINTER
"CRIMSON OVAL",DECIDUOUS,GRASS,RIVER,TREE,TREES,WATERFALL
"AUTUMN EXHIBITION",DECIDUOUS,GRASS,LAKE,TREE,TREES
"MAJESTIC PEAKS",BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES
"GOLDEN MORNING MIST",DECIDUOUS,FOG,GRASS,RIVER,TREE,TREES
"WINTER LACE",CLOUDS,CUMULUS,DECIDUOUS,FRAMED,HALF_CIRCLE_FRAME,LAKE,SNOW,TREE,TREES,WINTER
"SEASCAPE FANTASY",BEACH,CIRRUS,CLOUDS,OCEAN,WAVES
"DOUBLE OVAL STREAM",BUSHES,DECIDUOUS,FRAMED,RIVER,TREE,TREES
"ENCHANTED FOREST",DECIDUOUS,PATH,TREE,TREES
"SOUTHWEST SERENITY",CACTUS,CIRRUS,CLOUDS,MOUNTAIN,MOUNTAINS,PATH
"RIPPLING WATERS",DECIDUOUS,RIVER,ROCKS,SUN,TREE,TREES,WATERFALL
"SNOWFALL MAGIC",DECIDUOUS,RIVER,SNOW,TREE,TREES,WINTER
"QUIET MOUNTAIN LAKE",CLOUDS,CUMULUS,DECIDUOUS,GRASS,LAKE,MOUNTAIN,TREE,TREES
"FINAL EMBERS OF SUNLIGHT",DECIDUOUS,FRAMED,OVAL_FRAME,RIVER,SUN,TREE,TREES
"SNOWY MORN",CABIN,CONIFER,SNOW,STRUCTURE,TREE,TREES,WINTER
"CAMPER'S HAVEN",BUSHES,CONIFER,GRASS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES
"WATERFALL IN THE WOODS",DECIDUOUS,GRASS,RIVER,ROCKS,TREE,TREES,WATERFALL
"COVERED BRIDGE OVAL",BRIDGE,CONIFER,FENCE,FRAMED,OVAL_FRAME,RIVER,SNOW,STRUCTURE,TREE,TREES,WINTER
"SCENIC SECLUSION",BUSHES,CONIFER,DECIDUOUS,GRASS,MOUNTAIN,RIVER,TREE,TREES,WATERFALL
"EBB TIDE",BEACH,CLOUDS,CUMULUS,OCEAN,ROCKS,SUN,WAVES
"AFTER THE RAIN",DECIDUOUS,PATH,TREE,TREES
"WINTER'S ELEGANCE",CLOUDS,CUMULUS,DECIDUOUS,LAKE,ROCKS,SNOW,TREE,TREES,WINTER
"EVENING'S PEACE",BARN,CONIFER,DECIDUOUS,FENCE,MOON,NIGHT,SNOW,STRUCTURE,TREE,TREES,WINTER
"VALLEY OF TRANQUILITY",BUSHES,CLOUDS,CONIFER,CUMULUS,GRASS,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL
"MYSTIC MOUNTAIN",CLOUDS,CONIFER,CUMULUS,DECIDUOUS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"NEW DAY'S DAWN",BARN,CONIFER,FENCE,GRASS,PATH,STRUCTURE,SUN,TREE,TREES
"PASTEL WINTER",CONIFER,DECIDUOUS,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"HAZY DAY",DECIDUOUS,FOG,FRAMED,OVAL_FRAME,RIVER,ROCKS,TREE,TREES
"DIVINE ELEGANCE",CLOUDS,CONIFER,CUMULUS,LAKE,MOUNTAIN,MOUNTAINS,ROCKS,SNOWY_MOUNTAIN,TREE,TREES
"CLIFFSIDE",BEACH,CLIFF,CLOUDS,OCEAN,ROCKS,WAVES
"AUTUMN FANTASY",CIRRUS,CLOUDS,CONIFER,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES
"THE OLD OAK TREE",DECIDUOUS,GRASS,RIVER,TREE
"WINTER'S PARADISE",CLOUDS,CONIFER,CUMULUS,MOUNTAIN,RIVER,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"DAYS GONE BY",BRIDGE,BUSHES,CABIN,CONIFER,DECIDUOUS,PATH,STRUCTURE,TREE,TREES
"CHANGE OF SEASONS",DECIDUOUS,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES
"HIDDEN DELIGHT",CABIN,CONIFER,DECIDUOUS,PATH,RIVER,SUN,TREE,TREES
"DOUBLE TAKE",BUSHES,CONIFER,FOG,LAKE,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"VALLEY VIEW",CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES
"TRANQUIL DAWN",CONIFER,DECIDUOUS,FOG,RIVER,SUN,TREE,TREES
"ROYAL MAJESTY",CLOUDS,CONIFER,MOUNTAIN,MOUNTAINS,RIVER,ROCKS,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL
"SERENITY",DECIDUOUS,FLOWERS,RIVER,TREE,TREES,WATERFALL
"CABIN AT TRAIL'S END",CABIN,DECIDUOUS,FRAMED,OVAL_FRAME,PATH,STRUCTURE,TREE,TREES
"MOUNTAIN RHAPSODY",CONIFER,LAKE,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"WILDERNESS CABIN",CABIN,CONIFER,LAKE,ROCKS,STRUCTURE,TREE,TREES
"BY THE SEA",BEACH,CLIFF,CLOUDS,CUMULUS,DECIDUOUS,OCEAN,ROCKS,SUN,TREE,WAVES
"INDIAN SUMMER",BUSHES,CONIFER,TREE,TREES
"BLUE WINTER",CLOUDS,CONIFER,CUMULUS,MOUNTAIN,MOUNTAINS,RIVER,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"DESERT GLOW",CACTUS,CLOUDS,FRAMED,MOUNTAIN,OVAL_FRAME,PATH
"LONE MOUNTAIN",CONIFER,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"FLORIDA'S GLORY",BEACH,FLORIDA_FRAME,OCEAN,PALM_TREES,WAVES
"AUTUMN IMAGES",BUSHES,CLOUDS,CUMULUS,DECIDUOUS,FLOWERS,RIVER,TREE,TREES
"HINT OF SPRINGTIME",BUSHES,CONIFER,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL
"AROUND THE BEND",CONIFER,FLOWERS,RIVER,ROCKS,TREE,TREES
"COUNTRYSIDE OVAL",CLOUDS,DECIDUOUS,FRAMED,GRASS,HILLS,OVAL_FRAME,RIVER,TREE,TREES
"RUSSET WINTER",BARN,DECIDUOUS,SNOW,STRUCTURE,TREE,WINTER
"PURPLE HAZE",BUSHES,DECIDUOUS,GRASS,RIVER,TREE,TREES,WATERFALL
"DIMENSIONS",CONIFER,FRAMED,MOUNTAIN,MOUNTAINS,RECTANGLE_3D_FRAME,RIVER,SNOWY_MOUNTAIN,TREE,TREES
"DEEP WILDERNESS HOME",CABIN,CLIFF,DECIDUOUS,GRASS,RIVER,TREE,TREES,WATERFALL
"HAVEN IN THE VALLEY",CABIN,CONIFER,FRAMED,LAKE,MOUNTAIN,MOUNTAINS,OVAL_FRAME,PATH,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES
"WINTERTIME BLUES",CLOUDS,CONIFER,CUMULUS,MOUNTAIN,MOUNTAINS,SNOW,TREE,TREES,WINTER
"PASTEL SEASCAPE",BEACH,CLOUDS,FRAMED,OCEAN,OVAL_FRAME,SUN,WAVES
"COUNTRY CREEK",CONIFER,RIVER,ROCKS,TREE,TREES
"SILENT FOREST",CONIFER,GRASS,RIVER,TREE,TREES
"FROSTY WINTER MORN",CABIN,CONIFER,DECIDUOUS,FENCE,HILLS,SNOW,TREE,TREES,WINTER
"FOREST EDGE",BUSHES,DECIDUOUS,GRASS,PATH,TREE,TREES
"MOUNTAIN RIDGE LAKE",CLOUDS,CONIFER,CUMULUS,GRASS,LAKE,MOUNTAIN,MOUNTAINS,TREE
"REFLECTIONS OF GOLD",CLOUDS,DECIDUOUS,FRAMED,OVAL_FRAME,RIVER,SNOW,SUN,TREE,TREES
"QUIET COVE",BUSHES,CONIFER,DECIDUOUS,HILLS,LAKE,ROCKS,TREE,TREES
"RIVER'S PEACE",DECIDUOUS,GRASS,RIVER,TREE,TREES,WATERFALL
"AT DAWN'S LIGHT",BUSHES,CONIFER,DECIDUOUS,LAKE,PATH,TREE,TREES
"VALLEY WATERFALL",CONIFER,GRASS,MOUNTAIN,RIVER,ROCKS,SNOWY_MOUNTAIN,TREE,WATERFALL
"TOWARD DAY'S END",BUSHES,CABIN,DECIDUOUS,FRAMED,GRASS,OVAL_FRAME,RIVER,STRUCTURE,TREE,TREES
"FALLS IN THE GLEN",CONIFER,DECIDUOUS,GRASS,MOUNTAIN,RIVER,TREE,TREES,WATERFALL
"FROZEN BEAUTY IN VIGNETTE",CABIN,CONIFER,DECIDUOUS,LAKE,SNOW,STRUCTURE,TREE,TREES,WINTER
"CRIMSON TIDE",BEACH,CLIFF,CLOUDS,OCEAN,ROCKS,SUN,WAVES
"WINTER BLISS",BUSHES,DECIDUOUS,FRAMED,LAKE,MOUNTAIN,MOUNTAINS,OVAL_FRAME,SNOW,SNOWY_MOUNTAIN,TREE,WINTER
"GRAY MOUNTAIN",BUSHES,CONIFER,MOUNTAIN,RIVER,SNOWY_MOUNTAIN,TREE,TREES
"WAYSIDE POND",DECIDUOUS,LAKE,TREE,TREES
"TETON WINTER",CABIN,DECIDUOUS,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER
"LITTLE HOME IN THE MEADOW",CABIN,CONIFER,DECIDUOUS,FRAMED,GRASS,OVAL_FRAME,STRUCTURE,TREE,TREES
"A PRETTY AUTUMN DAY",CLOUDS,CONIFER,DECIDUOUS,GRASS,MOUNTAIN,RIVER,ROCKS,SNOWY_MOUNTAIN,TREE,TREES
"MIRRORED IMAGES",CLOUDS,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,ROCKS,TREE,TREES
"BACK COUNTRY",BUSHES,DECIDUOUS,PATH,TREE,TREES
"GRACEFUL WATERFALL",CLIFF,DECIDUOUS,RIVER,ROCKS,TREE,TREES,WATERFALL
"ICY LAKE",CONIFER,DECIDUOUS,FRAMED,GUEST,LAKE,OVAL_FRAME,SNOW,STEVE_ROSS,TREE,TREES,WINTER
"ROWBOAT ON THE BEACH",BEACH,BOAT,CLOUDS,FRAMED,GRASS,HILLS,OCEAN,OVAL_FRAME,SUN,WAVES
"PORTRAIT OF WINTER",BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"THE FOOTBRIDGE",BRIDGE,CONIFER,DECIDUOUS,GRASS,RIVER,ROCKS,STRUCTURE,TREE,TREES
"SNOWBOUND CABIN",CABIN,CLOUDS,CONIFER,DECIDUOUS,FENCE,SNOW,TREE,TREES,WINTER
"HIDE-A-WAY COVE",BUSHES,CONIFER,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"ENCHANTED FALLS OVAL",DECIDUOUS,FRAMED,OVAL_FRAME,RIVER,TREE,TREES,WATERFALL
"NOT QUITE SPRING",CONIFER,LAKE,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"SPLASHES OF AUTUMN",DECIDUOUS,LAKE,RIVER,TREE,TREES,WATERFALL
"SUMMER IN THE MOUNTAIN",BUSHES,CLOUDS,CONIFER,GUEST,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,STEVE_ROSS,TREE,TREES
"ORIENTAL FALLS",BUSHES,CONIFER,FOG,ROCKS,TREE,TREES,WATERFALL
"AUTUMN PALETTE",DECIDUOUS,FENCE,LAKE,TREE,TREES
"CYPRESS SWAMP",DECIDUOUS,LAKE,TREE
"DOWNSTREAM VIEW",CLOUDS,CONIFER,CUMULUS,DECIDUOUS,GRASS,RIVER,ROCKS,TREE,TREES
"JUST BEFORE THE STORM",CLOUDS,FRAMED,OCEAN,OVAL_FRAME,PALM_TREES,WAVES
"FISHERMAN'S PARADISE",CABIN,CONIFER,LAKE,STRUCTURE,SUN,TREE,TREES
"DESERT HUES",CACTUS,CIRRUS,CLOUDS,MOUNTAIN,PATH
"THE PROPERTY LINE",BUSHES,DECIDUOUS,FENCE,SNOW,TREE,WINTER
"IN THE STILLNESS OF MORNING",BUSHES,CONIFER,FOG,GRASS,RIVER,TREE,TREES
"DELIGHTFUL MEADOW HOME",CABIN,DECIDUOUS,FENCE,GRASS,PATH,STRUCTURE,TREE,TREES
"FIRST SNOW",CLOUDS,CONIFER,GRASS,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER
"LAKE IN THE VALLEY",BUSHES,DECIDUOUS,GRASS,LAKE,MOUNTAIN,PATH,SNOWY_MOUNTAIN,SUN,TREE,TREES
"TRACE OF SPRING",BUSHES,CONIFER,DECIDUOUS,FLOWERS,GRASS,RIVER,TREE,TREES
"ARCTIC WINTER DAY",CABIN,CLOUDS,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER
"SNOW BIRCH",DECIDUOUS,LAKE,SNOW,TREE,TREES,WINTER
"EARLY AUTUMN",CONIFER,DECIDUOUS,FRAMED,GRASS,LAKE,MOUNTAIN,OVAL_FRAME,TREE,TREES
"TRANQUIL WOODED STREAM",DECIDUOUS,RIVER,ROCKS,TREE,TREES
"PURPLE MOUNTAIN RANGE",
"STORM'S A COMIN'",BEACH,CLOUDS,CUMULUS,HILLS,OCEAN,ROCKS,WAVES
"SUNSET AGLOW",CLOUDS,CONIFER,LAKE,MOUNTAIN,TREE,TREES
"EVENING AT THE FALLS",CONIFER,NIGHT,RIVER,TREE,TREES,WATERFALL
"TWILIGHT BEAUTY",CONIFER,DECIDUOUS,FOG,FRAMED,LAKE,OVAL_FRAME,SUN,TREE,TREES
"ANGLER'S HAVEN",CONIFER,LAKE,MOUNTAIN,MOUNTAINS,ROCKS,SNOWY_MOUNTAIN,TREE,TREES
"RUSTIC WINTER WOODS",DECIDUOUS,SNOW,SUN,TREE,TREES,WINTER
"WILDERNESS FALLS",BUSHES,CLOUDS,CONIFER,GRASS,MOUNTAIN,MOUNTAINS,RIVER,ROCKS,TREE,TREES,WATERFALL
"WINTER AT THE FARM",CONIFER,FARM,FENCE,SNOW,STRUCTURE,TREE,TREES,WINTER
"DAISIES AT DAWN",CABIN,CONIFER,DECIDUOUS,FLOWERS,FRAMED,LAKE,OVAL_FRAME,STRUCTURE,TREE,TREES
"SPECTACULAR VIEW",CABIN,CLOUDS,CONIFER,CUMULUS,MOUNTAIN,MOUNTAINS,PATH,STRUCTURE,TREE,TREES
"DAYBREAK",CABIN,CONIFER,DECIDUOUS,FENCE,FOG,SNOW,STRUCTURE,TREE,TREES,WINTER
"ISLAND PARADISE",BEACH,CLOUDS,FRAMED,HILLS,OCEAN,OVAL_FRAME,PALM_TREES,ROCKS,WAVES
"SUNLIGHT IN THE SHADOWS",BUSHES,DECIDUOUS,GRASS,GUEST,RIVER,SUN,TREE,TREES
"SPLENDOR OF A SNOWY WHITE",CABIN,CONIFER,DECIDUOUS,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER
"FOREST RIVER",DECIDUOUS,GRASS,RIVER,SUN,TREE,TREES
"GOLDEN GLOW OF MORNING",CONIFER,FOG,LAKE,ROCKS,SUN,TREE,TREES
"FISHERMAN'S TRAIL",BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,PATH,SNOWY_MOUNTAIN,TREE,TREES
"TO A WARM WINTER",BARN,CONIFER,DECIDUOUS,HILLS,SNOW,STRUCTURE,SUN,TREE,TREES,WINTER
"UNDER PASTEL SKIES",CLOUDS,CONIFER,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"GOLDEN RAYS OF SUNLIGHT",BUSHES,DECIDUOUS,SUN,TREE,TREES
"MAGIC OF FALL",DECIDUOUS,FENCE,GRASS,TREE
"GLACIER LAKE",CONIFER,GRASS,LAKE,MOUNTAIN,ROCKS,SNOWY_MOUNTAIN,TREE,TREES
"THE OLD WEATHERED BARN",BARN,DECIDUOUS,GRASS,PATH,TREE,TREES
"DEEP FOREST FALLS",BUSHES,DECIDUOUS,RIVER,TREE,TREES,WATERFALL
"WINTER'S GRACE",CONIFER,FOG,MOUNTAIN,MOUNTAINS,SNOW,TREE,TREES,WINTER
"SPLENDOR OF AUTUMN",DECIDUOUS,FOG,GRASS,LAKE,SUN,TREE,TREES
"TRANQUIL SEAS",BEACH,CLOUDS,CUMULUS,OCEAN,SUN,WAVES
"MOUNTAIN SERENITY",BUSHES,CONIFER,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES
"HOME BEFORE NIGHTFALL",CABIN,CLOUDS,DECIDUOUS,GRASS,NIGHT,STRUCTURE,TREE,TREES
"ISLAND IN THE WILDERNESS",BUSHES,CONIFER,LAKE,TREE,TREES
"AUTUMN OVAL",BUSHES,CONIFER,FRAMED,LAKE,MOUNTAINS,OVAL_FRAME,TREE,TREES
"SEASONAL PROGRESSION",BUSHES,CONIFER,FRAMED,GRASS,LAKE,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,TREE,TREES,WINTER
"LIGHT AT THE SUMMIT",DECIDUOUS,GRASS,MOUNTAIN,MOUNTAINS,PATH,SUN,TREE,TREES
"COUNTRYSIDE BARN",BARN,DECIDUOUS,GRASS,PATH,STRUCTURE,TREE
"MOUNTAIN LAKE FALLS",CLOUDS,CONIFER,CUMULUS,LAKE,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL
"CYPRESS CREEK",DECIDUOUS,GRASS,RIVER,TREE,TREES
"TRAPPER'S CABIN",BUSHES,CABIN,CONIFER,DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,STRUCTURE,TREE,TREES
"STORM ON THE HORIZON",BEACH,CLOUDS,GRASS,OCEAN,PALM_TREES,ROCKS,WAVES
"POT 'O POSIES",FLOWERS,GUEST
"PERFECT WINTER'S DAY",BUSHES,CABIN,CLOUDS,CONIFER,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER
"AURORA'S DANCE",AURORA_BOREALIS,CABIN,CONIFER,LAKE,NIGHT,SNOW,TREE,TREES,WINTER
"THE WOODMAN'S RETREAT",BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES
"BABBLING BROOK",BUSHES,DECIDUOUS,GRASS,RIVER,TREE,WATERFALL
"WOODGRAIN VIEW",DECIDUOUS,FRAMED,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,WOOD_FRAMED
"WINTER'S PEACE",CABIN,CLOUDS,CONIFER,LAKE,STRUCTURE,TREE,TREES
"WILDERNESS TRAIL",BUSHES,DECIDUOUS,PATH,TREE,TREES
"COPPER WINTER",CONIFER,DECIDUOUS,LAKE,TREE,TREES
"MISTY FOOTHILLS",CLOUDS,CONIFER,CUMULUS,HILLS,LAKE,MOUNTAIN,TREE,TREES
"THROUGH THE WINDOW",CONIFER,DECIDUOUS,FRAMED,SNOW,TREE,TREES,WINDOW_FRAME,WINTER
"HOME IN THE VALLEY",CABIN,CLOUDS,CONIFER,CUMULUS,GRASS,LAKE,STRUCTURE,TREE,TREES
"MOUNTAINS OF GRACE",CIRRUS,CLOUDS,CONIFER,DECIDUOUS,GUEST,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,STEVE_ROSS,TREE,TREES
"SEASIDE HARMONY",BEACH,CLOUDS,OCEAN,ROCKS,WAVES
"COLD SPRING DAY",BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES
"EVENING'S GLOW",CABIN,CONIFER,DECIDUOUS,GRASS,PATH,SUN,TREE,TREES
"BLUE RIDGE FALLS",BUSHES,CONIFER,MOUNTAIN,RIVER,ROCKS,TREE,TREES,WATERFALL
"REFLECTIONS OF CALM",CONIFER,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES
"BEFORE THE SNOWFALL",BUSHES,CABIN,CLOUDS,CONIFER,RIVER,STRUCTURE,TREE,TREES
"WINDING STREAM",CLOUDS,CONIFER,GRASS,RIVER,ROCKS,TREE,TREES
"TRANQUILITY COVE",DECIDUOUS,GRASS,LAKE,ROCKS,TREE,TREES
"CABIN IN THE HOLLOW",CABIN,CONIFER,FRAMED,OVAL_FRAME,RIVER,SNOW,TREE,TREES,WINTER
"VIEW FROM CLEAR CREEK",BUSHES,CONIFER,GRASS,MOUNTAIN,MOUNTAINS,RIVER,TREE,TREES
"BRIDGE TO AUTUMN",BRIDGE,DECIDUOUS,LAKE,PATH,STRUCTURE,TREE,TREES
"TRAIL'S END",CLOUDS,DECIDUOUS,PATH,TREE,TREES
"EVERGREEN VALLEY",CONIFER,GRASS,MOUNTAIN,MOUNTAINS,ROCKS,SNOWY_MOUNTAIN,TREE,TREES
"BALMY BEACH",BEACH,FRAMED,OCEAN,PALM_TREES,ROCKS,SEASHELL_FRAME,WAVES
"LAKE AT THE RIDGE",CLOUDS,CONIFER,DECIDUOUS,GRASS,GUEST,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,STEVE_ROSS,TREE,TREES
"IN THE MIDST OF WINTER",BARN,CONIFER,DECIDUOUS,FOG,PATH,SNOW,STRUCTURE,TREE,TREES,WINTER
"WILDERNESS DAY",DECIDUOUS,GRASS,MOUNTAIN,TREE,TREES
